treatment,placement,condition,pattern,ws_bytes,stores,iters,repeats,base_cyc_iter,base_ns_iter,var_cyc_iter,var_ns_iter,incr_cyc_iter,incr_ns_iter,base_cyc_op,var_cyc_op,incr_cyc_op,base_l1_acc,base_l2_acc,base_ll_acc,base_mem_acc,base_stall_frac,base_mux,base_cs,base_mig,base_pf,base_pass,base_tot,treat_pass,treat_tot
dmb_sy,after_group,l1,random,2048,1,1000000,10,5.87,1.84,14.06,4.38,8.19,2.54,5.8714,14.0616,8.1885,0.0000,0.0000,0.0000,3.0000,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l1,random,2048,2,1000000,10,8.20,2.56,16.44,5.11,8.26,2.56,4.1007,8.2188,4.1279,0.0000,0.0000,0.0000,2.5000,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l1,random,2048,4,1000000,10,15.31,4.76,20.68,6.43,5.37,1.67,3.8273,5.1688,1.3421,0.0000,0.0000,0.0000,2.2500,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l1,random,2048,8,1000000,10,29.41,9.14,29.08,9.03,-0.33,-0.10,3.6768,3.6355,-0.0408,0.0000,0.0000,0.0000,2.1250,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l1,random,2048,16,1000000,10,56.57,17.56,55.87,17.34,-0.71,-0.22,3.5353,3.4917,-0.0443,0.0000,0.0000,0.0000,2.0625,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l1,random,2048,32,1000000,10,110.88,34.40,109.54,33.98,-1.31,-0.41,3.4650,3.4231,-0.0410,0.0000,0.0000,0.0000,2.0313,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l1,random,2048,64,1000000,10,219.53,68.11,217.09,67.34,-2.45,-0.77,3.4301,3.3920,-0.0383,0.0000,0.0000,0.0000,2.0156,0.0000,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,1,1000000,10,14.04,4.37,21.34,6.64,7.30,2.27,14.0365,21.3411,7.3046,1.8874,0.1503,0.1614,3.0001,0.5233,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,2,1000000,10,19.04,5.93,33.82,10.51,14.82,4.60,9.5216,16.9095,7.4080,1.3519,0.2043,0.2603,2.5002,0.5684,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,4,1000000,10,30.66,9.53,47.33,14.71,16.69,5.18,7.6638,11.8323,4.1731,1.0760,0.1113,0.2654,2.2502,0.5164,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,8,1000000,10,36.93,11.48,48.57,15.10,11.50,3.56,4.6160,6.0711,1.4371,0.9283,0.0215,0.0498,2.1255,0.2123,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,16,1000000,10,74.46,23.12,116.50,36.18,42.13,13.07,4.6536,7.2815,2.6329,0.8547,0.0666,0.1318,2.0625,0.2987,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,32,1000000,10,124.82,38.77,130.74,40.59,5.92,1.84,3.9006,4.0857,0.1850,0.8159,0.0060,0.0270,2.0317,0.1072,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l2,random,524288,64,1000000,10,236.16,73.31,244.75,75.96,8.45,2.62,3.6899,3.8242,0.1320,0.7972,0.0072,0.0178,2.0160,0.0797,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,1,1000000,10,23.69,7.37,34.95,10.87,11.22,3.48,23.6917,34.9469,11.2234,1.9921,0.9628,1.9221,3.0001,0.8056,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,2,1000000,10,27.03,8.41,46.77,14.54,19.64,6.09,13.5139,23.3874,9.8194,1.4894,0.6042,1.4028,2.5001,0.7210,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,4,1000000,10,32.41,10.08,67.53,21.00,35.03,10.87,8.1026,16.8820,8.7567,1.2378,0.4102,1.1309,2.2500,0.5920,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,8,1000000,10,59.51,18.50,116.79,36.27,57.40,17.81,7.4392,14.5989,7.1755,1.1113,0.4111,0.9938,2.1250,0.5540,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,16,1000000,10,117.73,36.57,213.83,66.43,95.63,29.66,7.3582,13.3643,5.9767,1.0480,0.4295,0.9173,2.0625,0.5533,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,32,1000000,10,217.89,67.65,327.44,101.63,109.55,33.98,6.8092,10.2324,3.4236,1.0163,0.3598,0.8652,2.0314,0.5302,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,l3,random,8388608,64,1000000,10,355.87,110.51,502.59,156.03,146.82,45.55,5.5604,7.8530,2.2940,1.0002,0.3072,0.8274,2.0156,0.4321,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,dram,random,536870912,1,1000000,10,296.23,92.09,303.86,94.45,8.20,2.52,296.2301,303.8579,8.1950,1.9998,2.1387,3.5588,3.0006,0.9453,1.0000,0,0,0,10,10,10,10
dmb_sy,after_group,dram,random,536870912,2,1000000,10,481.67,149.72,496.43,154.29,13.31,4.04,240.8342,248.2160,6.6548,1.4999,1.6633,3.0456,2.5006,0.9615,1.0000,0,0,0,10,10,10,10
